trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
57,18:16:00,18:16:00,1,9,0,0,67.6532
58,17:52:00,17:52:00,10,1,0,0,0.0000
58,18:01:00,18:01:00,2,2,0,0,5.8924
58,18:12:00,18:12:00,39,3,0,0,16.4295
58,18:23:00,18:23:00,55,4,0,0,27.2915
58,18:41:00,18:41:00,9,5,0,0,40.2494
58,18:48:00,18:48:00,71,6,0,0,46.3121
58,18:59:00,18:59:00,28,7,0,0,53.5360
58,19:06:00,19:06:00,43298,8,0,0,57.3989
58,19:30:00,19:30:00,1,9,0,0,67.6532
59,20:10:00,20:10:00,10,1,0,0,0.0000
59,20:19:00,20:19:00,2,2,0,0,5.8924
59,20:34:00,20:34:00,39,3,0,0,16.4295
59,20:45:00,20:45:00,55,4,0,0,27.2915
59,20:58:00,20:58:00,9,5,0,0,40.2494
59,21:05:00,21:05:00,71,6,0,0,46.3121
59,21:16:00,21:16:00,28,7,0,0,53.5360
59,21:23:00,21:23:00,43298,8,0,0,57.3989
59,21:48:00,21:48:00,1,9,0,0,67.6532
60,22:42:00,22:42:00,10,1,0,0,0.0000
60,22:51:00,22:51:00,2,2,0,0,5.8924
60,23:02:00,23:02:00,39,3,0,0,16.4295
60,23:13:00,23:13:00,55,4,0,0,27.2915
60,23:26:00,23:26:00,9,5,0,0,40.2494
60,23:37:00,23:37:00,71,6,0,0,46.3121
60,23:47:00,23:47:00,28,7,0,0,53.5360
60,23:54:00,23:54:00,43298,8,0,0,57.3989
60,24:19:00,24:19:00,1,9,0,0,67.6532
61,24:50:00,24:50:00,1,1,0,0,0.0000
61,25:11:00,25:11:00,43298,2,0,0,10.2544
61,25:18:00,25:18:00,28,3,0,0,14.1172
61,25:29:00,25:29:00,71,4,0,0,21.3411
61,25:36:00,25:36:00,9,5,0,0,27.5265
61,25:50:00,25:50:00,55,6,0,0,40.4845
61,26:00:00,26:00:00,39,7,0,0,51.3464
61,26:12:00,26:12:00,2,8,0,0,61.8831
61,26:28:00,26:28:00,10,9,0,0,67.7758
62,05:37:00,05:37:00,1,1,0,0,0.0000
62,05:58:00,05:58:00,43298,2,0,0,10.2544
62,06:06:00,06:06:00,28,3,0,0,14.1172
62,06:16:00,06:16:00,71,4,0,0,21.3411
62,06:24:00,06:24:00,9,5,0,0,27.5265
62,06:37:00,06:37:00,55,6,0,0,40.4845
62,06:48:00,06:48:00,39,7,0,0,51.3464
62,07:02:00,07:02:00,2,8,0,0,61.8831
62,07:16:00,07:16:00,10,9,0,0,67.7758
63,05:38:00,05:38:00,1,1,0,0,0.0000
63,05:59:00,05:59:00,43298,2,0,0,10.2544
63,06:06:00,06:06:00,28,3,0,0,14.1172
63,06:16:00,06:16:00,71,4,0,0,21.3411
63,06:23:00,06:23:00,9,5,0,0,27.5265
63,06:36:00,06:36:00,55,6,0,0,40.4845
63,06:47:00,06:47:00,39,7,0,0,51.3464
63,07:01:00,07:01:00,2,8,0,0,61.8831
63,07:15:00,07:15:00,10,9,0,0,67.7758
64,06:31:00,06:31:00,1,1,0,0,0.0000
64,06:52:00,06:52:00,43298,2,0,0,10.2544
64,06:59:00,06:59:00,28,3,0,0,14.1172
64,07:10:00,07:10:00,71,4,0,0,21.3411
64,07:17:00,07:17:00,9,5,0,0,27.5265
64,07:32:00,07:32:00,55,6,0,0,40.4845
64,07:42:00,07:42:00,39,7,0,0,51.3464
64,07:53:00,07:53:00,2,8,0,0,61.8831
64,08:06:00,08:06:00,10,9,0,0,67.7758
65,08:58:00,08:58:00,1,1,0,0,0.0000
65,09:19:00,09:19:00,43298,2,0,0,10.2544
65,09:26:00,09:26:00,28,3,0,0,14.1172
65,09:37:00,09:37:00,71,4,0,0,21.3411
65,09:47:00,09:47:00,9,5,0,0,27.5265
65,10:01:00,10:01:00,55,6,0,0,40.4845
65,10:11:00,10:11:00,39,7,0,0,51.3464
65,10:21:00,10:21:00,2,8,0,0,61.8831
65,10:35:00,10:35:00,10,9,0,0,67.7758
66,08:59:00,08:59:00,1,1,0,0,0.0000
66,09:20:00,09:20:00,43298,2,0,0,10.2544
66,09:27:00,09:27:00,28,3,0,0,14.1172
66,09:37:00,09:37:00,71,4,0,0,21.3411
66,09:47:00,09:47:00,9,5,0,0,27.5265
66,10:01:00,10:01:00,55,6,0,0,40.4845
66,10:11:00,10:11:00,39,7,0,0,51.3464
66,10:21:00,10:21:00,2,8,0,0,61.8831
66,10:35:00,10:35:00,10,9,0,0,67.7758
67,10:17:00,10:17:00,1,1,0,0,0.0000
67,10:38:00,10:38:00,43298,2,0,0,10.2544
67,10:45:00,10:45:00,28,3,0,0,14.1172
67,10:56:00,10:56:00,71,4,0,0,21.3411
67,11:03:00,11:03:00,9,5,0,0,27.5265
67,11:17:00,11:17:00,55,6,0,0,40.4845
67,11:27:00,11:27:00,39,7,0,0,51.3464
67,11:38:00,11:38:00,2,8,0,0,61.8831
67,11:51:00,11:51:00,10,9,0,0,67.7758
68,11:23:00,11:23:00,1,1,0,0,0.0000
68,11:44:00,11:44:00,43298,2,0,0,10.2544
68,11:51:00,11:51:00,28,3,0,0,14.1172
68,12:02:00,12:02:00,71,4,0,0,21.3411
68,12:12:00,12:12:00,9,5,0,0,27.5265
68,12:26:00,12:26:00,55,6,0,0,40.4845
68,12:36:00,12:36:00,39,7,0,0,51.3464
68,12:50:00,12:50:00,2,8,0,0,61.8831
68,13:03:00,13:03:00,10,9,0,0,67.7758
69,12:05:00,12:05:00,1,1,0,0,0.0000
69,12:26:00,12:26:00,43298,2,0,0,10.2544
69,12:33:00,12:33:00,28,3,0,0,14.1172
69,12:44:00,12:44:00,71,4,0,0,21.3411
69,12:51:00,12:51:00,9,5,0,0,27.5265
69,13:12:00,13:12:00,55,6,0,0,40.4845
69,13:23:00,13:23:00,39,7,0,0,51.3464
69,13:33:00,13:33:00,2,8,0,0,61.8831
69,13:43:00,13:43:00,10,9,0,0,67.7758
70,13:45:00,13:45:00,1,1,0,0,0.0000
70,14:06:00,14:06:00,43298,2,0,0,10.2544
70,14:13:00,14:13:00,28,3,0,0,14.1172
70,14:23:00,14:23:00,71,4,0,0,21.3411
70,14:30:00,14:30:00,9,5,0,0,27.5265
70,14:43:00,14:43:00,55,6,0,0,40.4845
70,14:54:00,14:54:00,39,7,0,0,51.3464
70,15:08:00,15:08:00,2,8,0,0,61.8831
70,15:21:00,15:21:00,10,9,0,0,67.7758
71,13:42:00,13:42:00,1,1,0,0,0.0000
71,14:03:00,14:03:00,43298,2,0,0,10.2544
71,14:10:00,14:10:00,28,3,0,0,14.1172
71,14:21:00,14:21:00,71,4,0,0,21.3411
71,14:28:00,14:28:00,9,5,0,0,27.5265
71,14:41:00,14:41:00,55,6,0,0,40.4845
71,14:52:00,14:52:00,39,7,0,0,51.3464
71,15:06:00,15:06:00,2,8,0,0,61.8831
71,15:20:00,15:20:00,10,9,0,0,67.7758
72,15:19:00,15:19:00,1,1,0,0,0.0000
72,15:40:00,15:40:00,43298,2,0,0,10.2544
72,15:47:00,15:47:00,28,3,0,0,14.1172
72,15:58:00,15:58:00,71,4,0,0,21.3411
72,16:05:00,16:05:00,9,5,0,0,27.5265
72,16:18:00,16:18:00,55,6,0,0,40.4845
72,16:29:00,16:29:00,39,7,0,0,51.3464
72,16:39:00,16:39:00,2,8,0,0,61.8831
72,16:52:00,16:52:00,10,9,0,0,67.7758
73,14:38:00,14:38:00,1,1,0,0,0.0000
73,14:59:00,14:59:00,43298,2,0,0,10.2544
73,15:06:00,15:06:00,28,3,0,0,14.1172
73,15:16:00,15:16:00,71,4,0,0,21.3411
73,15:24:00,15:24:00,9,5,0,0,27.5265
73,15:37:00,15:37:00,55,6,0,0,40.4845
73,15:48:00,15:48:00,39,7,0,0,51.3464
73,16:02:00,16:02:00,2,8,0,0,61.8831
73,16:16:00,16:16:00,10,9,0,0,67.7758
74,16:47:00,16:47:00,1,1,0,0,0.0000
74,17:08:00,17:08:00,43298,2,0,0,10.2544
74,17:15:00,17:15:00,28,3,0,0,14.1172
74,17:26:00,17:26:00,71,4,0,0,21.3411
74,17:36:00,17:36:00,9,5,0,0,27.5265
74,17:50:00,17:50:00,55,6,0,0,40.4845
74,18:00:00,18:00:00,39,7,0,0,51.3464
74,18:14:00,18:14:00,2,8,0,0,61.8831
74,18:28:00,18:28:00,10,9,0,0,67.7758
75,16:42:00,16:42:00,1,1,0,0,0.0000
75,17:03:00,17:03:00,43298,2,0,0,10.2544
75,17:10:00,17:10:00,28,3,0,0,14.1172
75,17:21:00,17:21:00,71,4,0,0,21.3411
75,17:32:00,17:32:00,9,5,0,0,27.5265
75,17:45:00,17:45:00,55,6,0,0,40.4845
75,17:56:00,17:56:00,39,7,0,0,51.3464
75,18:10:00,18:10:00,2,8,0,0,61.8831
75,18:24:00,18:24:00,10,9,0,0,67.7758
76,17:46:00,17:46:00,1,1,0,0,0.0000
76,18:07:00,18:07:00,43298,2,0,0,10.2544
76,18:14:00,18:14:00,28,3,0,0,14.1172
76,18:25:00,18:25:00,71,4,0,0,21.3411
76,18:32:00,18:32:00,9,5,0,0,27.5265
76,18:45:00,18:45:00,55,6,0,0,40.4845
76,18:56:00,18:56:00,39,7,0,0,51.3464
76,19:06:00,19:06:00,2,8,0,0,61.8831
76,19:23:00,19:23:00,10,9,0,0,67.7758
77,17:41:00,17:41:00,1,1,0,0,0.0000
77,18:02:00,18:02:00,43298,2,0,0,10.2544
77,18:09:00,18:09:00,28,3,0,0,14.1172
77,18:20:00,18:20:00,71,4,0,0,21.3411
77,18:27:00,18:27:00,9,5,0,0,27.5265
77,18:40:00,18:40:00,55,6,0,0,40.4845
77,18:51:00,18:51:00,39,7,0,0,51.3464
77,19:01:00,19:01:00,2,8,0,0,61.8831
77,19:14:00,19:14:00,10,9,0,0,67.7758
78,19:12:00,19:12:00,1,1,0,0,0.0000
78,19:33:00,19:33:00,43298,2,0,0,10.2544
78,19:40:00,19:40:00,28,3,0,0,14.1172
78,19:51:00,19:51:00,71,4,0,0,21.3411
78,19:58:00,19:58:00,9,5,0,0,27.5265
78,20:11:00,20:11:00,55,6,0,0,40.4845
78,20:22:00,20:22:00,39,7,0,0,51.3464
78,20:32:00,20:32:00,2,8,0,0,61.8831
78,20:46:00,20:46:00,10,9,0,0,67.7758
79,19:01:00,19:01:00,1,1,0,0,0.0000
79,19:22:00,19:22:00,43298,2,0,0,10.2544
79,19:29:00,19:29:00,28,3,0,0,14.1172
79,19:40:00,19:40:00,71,4,0,0,21.3411
79,19:47:00,19:47:00,9,5,0,0,27.5265
79,20:01:00,20:01:00,55,6,0,0,40.4845
79,20:15:00,20:15:00,39,7,0,0,51.3464
79,20:25:00,20:25:00,2,8,0,0,61.8831
79,20:39:00,20:39:00,10,9,0,0,67.7758
80,20:44:00,20:44:00,1,1,0,0,0.0000
80,21:05:00,21:05:00,43298,2,0,0,10.2544
80,21:12:00,21:12:00,28,3,0,0,14.1172
80,21:23:00,21:23:00,71,4,0,0,21.3411
80,21:30:00,21:30:00,9,5,0,0,27.5265
80,21:44:00,21:44:00,55,6,0,0,40.4845
80,21:54:00,21:54:00,39,7,0,0,51.3464
80,22:05:00,22:05:00,2,8,0,0,61.8831
80,22:18:00,22:18:00,10,9,0,0,67.7758
81,19:55:00,19:55:00,1,1,0,0,0.0000
81,20:16:00,20:16:00,43298,2,0,0,10.2544
81,20:23:00,20:23:00,28,3,0,0,14.1172
81,20:34:00,20:34:00,71,4,0,0,21.3411
81,20:41:00,20:41:00,9,5,0,0,27.5265
81,20:54:00,20:54:00,55,6,0,0,40.4845
81,21:05:00,21:05:00,39,7,0,0,51.3464
81,21:15:00,21:15:00,2,8,0,0,61.8831
81,21:29:00,21:29:00,10,9,0,0,67.7758
82,22:50:00,22:50:00,1,1,0,0,0.0000
82,23:11:00,23:11:00,43298,2,0,0,10.2544
82,23:18:00,23:18:00,28,3,0,0,14.1172
82,23:29:00,23:29:00,71,4,0,0,21.3411
82,23:36:00,23:36:00,9,5,0,0,27.5265
82,23:49:00,23:49:00,55,6,0,0,40.4845
82,24:00:00,24:00:00,39,7,0,0,51.3464
82,24:10:00,24:10:00,2,8,0,0,61.8831
82,24:23:00,24:23:00,10,9,0,0,67.7758
83,21:52:00,21:52:00,1,1,0,0,0.0000
83,22:13:00,22:13:00,43298,2,0,0,10.2544
83,22:20:00,22:20:00,28,3,0,0,14.1172
83,22:31:00,22:31:00,71,4,0,0,21.3411
83,22:41:00,22:41:00,9,5,0,0,27.5265
83,22:55:00,22:55:00,55,6,0,0,40.4845
83,23:05:00,23:05:00,39,7,0,0,51.3464
83,23:15:00,23:15:00,2,8,0,0,61.8831
83,23:29:00,23:29:00,10,9,0,0,67.7758
84,24:50:00,24:50:00,1,1,0,0,0.0000
84,25:11:00,25:11:00,43298,2,0,0,10.2544
84,25:18:00,25:18:00,28,3,0,0,14.1172
84,25:29:00,25:29:00,71,4,0,0,21.3411
84,25:36:00,25:36:00,9,5,0,0,27.5265
84,25:50:00,25:50:00,55,6,0,0,40.4845
84,26:00:00,26:00:00,39,7,0,0,51.3464
84,26:12:00,26:12:00,2,8,0,0,61.8831
84,26:28:00,26:28:00,10,9,0,0,67.7758
85,23:40:00,23:40:00,1,1,0,0,0.0000
85,24:01:00,24:01:00,43298,2,0,0,10.2544
85,24:08:00,24:08:00,28,3,0,0,14.1172
85,24:19:00,24:19:00,71,4,0,0,21.3411
85,24:26:00,24:26:00,9,5,0,0,27.5265
85,24:40:00,24:40:00,55,6,0,0,40.4845
85,24:50:00,24:50:00,39,7,0,0,51.3464
85,25:02:00,25:02:00,2,8,0,0,61.8831
85,25:18:00,25:18:00,10,9,0,0,67.7758
86,05:38:00,05:38:00,1,1,0,0,0.0000
86,05:59:00,05:59:00,43298,2,0,0,10.2544
86,06:06:00,06:06:00,28,3,0,0,14.1172
86,06:16:00,06:16:00,71,4,0,0,21.3411
86,06:23:00,06:23:00,9,5,0,0,27.5265
86,06:36:00,06:36:00,55,6,0,0,40.4845
86,06:47:00,06:47:00,39,7,0,0,51.3464
86,07:01:00,07:01:00,2,8,0,0,61.8831
86,07:15:00,07:15:00,10,9,0,0,67.7758
87,05:37:00,05:37:00,1,1,0,0,0.0000
87,05:58:00,05:58:00,43298,2,0,0,10.2544
87,06:06:00,06:06:00,28,3,0,0,14.1172
87,06:16:00,06:16:00,71,4,0,0,21.3411
87,06:24:00,06:24:00,9,5,0,0,27.5265
87,06:37:00,06:37:00,55,6,0,0,40.4845
87,06:48:00,06:48:00,39,7,0,0,51.3464
87,07:02:00,07:02:00,2,8,0,0,61.8831
87,07:16:00,07:16:00,10,9,0,0,67.7758
88,08:58:00,08:58:00,1,1,0,0,0.0000
88,09:19:00,09:19:00,43298,2,0,0,10.2544
88,09:26:00,09:26:00,28,3,0,0,14.1172
88,09:37:00,09:37:00,71,4,0,0,21.3411
88,09:47:00,09:47:00,9,5,0,0,27.5265
88,10:01:00,10:01:00,55,6,0,0,40.4845
88,10:11:00,10:11:00,39,7,0,0,51.3464
88,10:21:00,10:21:00,2,8,0,0,61.8831
88,10:35:00,10:35:00,10,9,0,0,67.7758
89,06:31:00,06:31:00,1,1,0,0,0.0000
89,06:52:00,06:52:00,43298,2,0,0,10.2544
89,06:59:00,06:59:00,28,3,0,0,14.1172
89,07:10:00,07:10:00,71,4,0,0,21.3411
89,07:17:00,07:17:00,9,5,0,0,27.5265
89,07:32:00,07:32:00,55,6,0,0,40.4845
89,07:42:00,07:42:00,39,7,0,0,51.3464
89,07:53:00,07:53:00,2,8,0,0,61.8831
89,08:06:00,08:06:00,10,9,0,0,67.7758
90,10:17:00,10:17:00,1,1,0,0,0.0000
90,10:38:00,10:38:00,43298,2,0,0,10.2544
90,10:45:00,10:45:00,28,3,0,0,14.1172
90,10:56:00,10:56:00,71,4,0,0,21.3411
90,11:03:00,11:03:00,9,5,0,0,27.5265
90,11:17:00,11:17:00,55,6,0,0,40.4845
90,11:27:00,11:27:00,39,7,0,0,51.3464
90,11:38:00,11:38:00,2,8,0,0,61.8831
90,11:51:00,11:51:00,10,9,0,0,67.7758
91,08:59:00,08:59:00,1,1,0,0,0.0000
91,09:20:00,09:20:00,43298,2,0,0,10.2544
91,09:27:00,09:27:00,28,3,0,0,14.1172
91,09:37:00,09:37:00,71,4,0,0,21.3411
91,09:47:00,09:47:00,9,5,0,0,27.5265
91,10:01:00,10:01:00,55,6,0,0,40.4845
91,10:11:00,10:11:00,39,7,0,0,51.3464
91,10:21:00,10:21:00,2,8,0,0,61.8831
91,10:35:00,10:35:00,10,9,0,0,67.7758
92,12:05:00,12:05:00,1,1,0,0,0.0000
92,12:26:00,12:26:00,43298,2,0,0,10.2544
92,12:33:00,12:33:00,28,3,0,0,14.1172
92,12:44:00,12:44:00,71,4,0,0,21.3411
92,12:51:00,12:51:00,9,5,0,0,27.5265
92,13:12:00,13:12:00,55,6,0,0,40.4845
92,13:23:00,13:23:00,39,7,0,0,51.3464
92,13:33:00,13:33:00,2,8,0,0,61.8831
92,13:43:00,13:43:00,10,9,0,0,67.7758
93,11:23:00,11:23:00,1,1,0,0,0.0000
93,11:44:00,11:44:00,43298,2,0,0,10.2544
93,11:51:00,11:51:00,28,3,0,0,14.1172
93,12:02:00,12:02:00,71,4,0,0,21.3411
93,12:12:00,12:12:00,9,5,0,0,27.5265
93,12:26:00,12:26:00,55,6,0,0,40.4845
93,12:36:00,12:36:00,39,7,0,0,51.3464
93,12:50:00,12:50:00,2,8,0,0,61.8831
93,13:03:00,13:03:00,10,9,0,0,67.7758
94,13:42:00,13:42:00,1,1,0,0,0.0000
94,14:03:00,14:03:00,43298,2,0,0,10.2544
94,14:10:00,14:10:00,28,3,0,0,14.1172
94,14:21:00,14:21:00,71,4,0,0,21.3411
94,14:28:00,14:28:00,9,5,0,0,27.5265
94,14:41:00,14:41:00,55,6,0,0,40.4845
94,14:52:00,14:52:00,39,7,0,0,51.3464
94,15:06:00,15:06:00,2,8,0,0,61.8831
94,15:20:00,15:20:00,10,9,0,0,67.7758
95,13:45:00,13:45:00,1,1,0,0,0.0000
95,14:06:00,14:06:00,43298,2,0,0,10.2544
95,14:13:00,14:13:00,28,3,0,0,14.1172
95,14:23:00,14:23:00,71,4,0,0,21.3411
95,14:30:00,14:30:00,9,5,0,0,27.5265
95,14:43:00,14:43:00,55,6,0,0,40.4845
95,14:54:00,14:54:00,39,7,0,0,51.3464
95,15:08:00,15:08:00,2,8,0,0,61.8831
95,15:21:00,15:21:00,10,9,0,0,67.7758
96,14:38:00,14:38:00,1,1,0,0,0.0000
96,14:59:00,14:59:00,43298,2,0,0,10.2544
96,15:06:00,15:06:00,28,3,0,0,14.1172
96,15:16:00,15:16:00,71,4,0,0,21.3411
96,15:24:00,15:24:00,9,5,0,0,27.5265
96,15:37:00,15:37:00,55,6,0,0,40.4845
96,15:48:00,15:48:00,39,7,0,0,51.3464
96,16:02:00,16:02:00,2,8,0,0,61.8831
96,16:16:00,16:16:00,10,9,0,0,67.7758
97,15:19:00,15:19:00,1,1,0,0,0.0000
97,15:40:00,15:40:00,43298,2,0,0,10.2544
97,15:47:00,15:47:00,28,3,0,0,14.1172
97,15:58:00,15:58:00,71,4,0,0,21.3411
97,16:05:00,16:05:00,9,5,0,0,27.5265
97,16:18:00,16:18:00,55,6,0,0,40.4845
97,16:29:00,16:29:00,39,7,0,0,51.3464
97,16:39:00,16:39:00,2,8,0,0,61.8831
97,16:52:00,16:52:00,10,9,0,0,67.7758
98,16:42:00,16:42:00,1,1,0,0,0.0000
98,17:03:00,17:03:00,43298,2,0,0,10.2544
98,17:10:00,17:10:00,28,3,0,0,14.1172
98,17:21:00,17:21:00,71,4,0,0,21.3411
98,17:32:00,17:32:00,9,5,0,0,27.5265
98,17:45:00,17:45:00,55,6,0,0,40.4845
98,17:56:00,17:56:00,39,7,0,0,51.3464
98,18:10:00,18:10:00,2,8,0,0,61.8831
98,18:24:00,18:24:00,10,9,0,0,67.7758
99,16:47:00,16:47:00,1,1,0,0,0.0000
99,17:08:00,17:08:00,43298,2,0,0,10.2544
99,17:15:00,17:15:00,28,3,0,0,14.1172
99,17:26:00,17:26:00,71,4,0,0,21.3411
99,17:36:00,17:36:00,9,5,0,0,27.5265
99,17:50:00,17:50:00,55,6,0,0,40.4845
99,18:00:00,18:00:00,39,7,0,0,51.3464
99,18:14:00,18:14:00,2,8,0,0,61.8831
99,18:28:00,18:28:00,10,9,0,0,67.7758
100,17:41:00,17:41:00,1,1,0,0,0.0000
100,18:02:00,18:02:00,43298,2,0,0,10.2544
100,18:09:00,18:09:00,28,3,0,0,14.1172
100,18:20:00,18:20:00,71,4,0,0,21.3411
100,18:27:00,18:27:00,9,5,0,0,27.5265
100,18:40:00,18:40:00,55,6,0,0,40.4845
100,18:51:00,18:51:00,39,7,0,0,51.3464
100,19:01:00,19:01:00,2,8,0,0,61.8831
100,19:14:00,19:14:00,10,9,0,0,67.7758
101,17:46:00,17:46:00,1,1,0,0,0.0000
101,18:07:00,18:07:00,43298,2,0,0,10.2544
101,18:14:00,18:14:00,28,3,0,0,14.1172
101,18:25:00,18:25:00,71,4,0,0,21.3411
101,18:32:00,18:32:00,9,5,0,0,27.5265
101,18:45:00,18:45:00,55,6,0,0,40.4845
101,18:56:00,18:56:00,39,7,0,0,51.3464
101,19:06:00,19:06:00,2,8,0,0,61.8831
101,19:23:00,19:23:00,10,9,0,0,67.7758
102,19:01:00,19:01:00,1,1,0,0,0.0000
102,19:22:00,19:22:00,43298,2,0,0,10.2544
102,19:29:00,19:29:00,28,3,0,0,14.1172
102,19:40:00,19:40:00,71,4,0,0,21.3411
102,19:47:00,19:47:00,9,5,0,0,27.5265
102,20:01:00,20:01:00,55,6,0,0,40.4845
102,20:15:00,20:15:00,39,7,0,0,51.3464
102,20:25:00,20:25:00,2,8,0,0,61.8831
102,20:39:00,20:39:00,10,9,0,0,67.7758
103,19:12:00,19:12:00,1,1,0,0,0.0000
103,19:33:00,19:33:00,43298,2,0,0,10.2544
103,19:40:00,19:40:00,28,3,0,0,14.1172
103,19:51:00,19:51:00,71,4,0,0,21.3411
103,19:58:00,19:58:00,9,5,0,0,27.5265
103,20:11:00,20:11:00,55,6,0,0,40.4845
103,20:22:00,20:22:00,39,7,0,0,51.3464
103,20:32:00,20:32:00,2,8,0,0,61.8831
103,20:46:00,20:46:00,10,9,0,0,67.7758
104,19:55:00,19:55:00,1,1,0,0,0.0000
104,20:16:00,20:16:00,43298,2,0,0,10.2544
104,20:23:00,20:23:00,28,3,0,0,14.1172
104,20:34:00,20:34:00,71,4,0,0,21.3411
104,20:41:00,20:41:00,9,5,0,0,27.5265
104,20:54:00,20:54:00,55,6,0,0,40.4845
104,21:05:00,21:05:00,39,7,0,0,51.3464
104,21:15:00,21:15:00,2,8,0,0,61.8831
104,21:29:00,21:29:00,10,9,0,0,67.7758
105,20:44:00,20:44:00,1,1,0,0,0.0000
105,21:05:00,21:05:00,43298,2,0,0,10.2544
105,21:12:00,21:12:00,28,3,0,0,14.1172
105,21:23:00,21:23:00,71,4,0,0,21.3411
105,21:30:00,21:30:00,9,5,0,0,27.5265
105,21:44:00,21:44:00,55,6,0,0,40.4845
105,21:54:00,21:54:00,39,7,0,0,51.3464
105,22:05:00,22:05:00,2,8,0,0,61.8831
105,22:18:00,22:18:00,10,9,0,0,67.7758
106,21:52:00,21:52:00,1,1,0,0,0.0000
106,22:13:00,22:13:00,43298,2,0,0,10.2544
106,22:20:00,22:20:00,28,3,0,0,14.1172
106,22:31:00,22:31:00,71,4,0,0,21.3411
106,22:41:00,22:41:00,9,5,0,0,27.5265
106,22:55:00,22:55:00,55,6,0,0,40.4845
106,23:05:00,23:05:00,39,7,0,0,51.3464
106,23:15:00,23:15:00,2,8,0,0,61.8831
106,23:29:00,23:29:00,10,9,0,0,67.7758
107,22:50:00,22:50:00,1,1,0,0,0.0000
107,23:11:00,23:11:00,43298,2,0,0,10.2544
107,23:18:00,23:18:00,28,3,0,0,14.1172
107,23:29:00,23:29:00,71,4,0,0,21.3411
107,23:36:00,23:36:00,9,5,0,0,27.5265
107,23:49:00,23:49:00,55,6,0,0,40.4845
107,24:00:00,24:00:00,39,7,0,0,51.3464
107,24:10:00,24:10:00,2,8,0,0,61.8831
107,24:23:00,24:23:00,10,9,0,0,67.7758
108,23:40:00,23:40:00,1,1,0,0,0.0000
108,24:01:00,24:01:00,43298,2,0,0,10.2544
108,24:08:00,24:08:00,28,3,0,0,14.1172
108,24:19:00,24:19:00,71,4,0,0,21.3411
108,24:26:00,24:26:00,9,5,0,0,27.5265
108,24:40:00,24:40:00,55,6,0,0,40.4845
108,24:50:00,24:50:00,39,7,0,0,51.3464
108,25:02:00,25:02:00,2,8,0,0,61.8831
108,25:18:00,25:18:00,10,9,0,0,67.7758
109,24:50:00,24:50:00,1,1,0,0,0.0000
109,25:11:00,25:11:00,43298,2,0,0,10.2544
109,25:18:00,25:18:00,28,3,0,0,14.1172
109,25:29:00,25:29:00,71,4,0,0,21.3411
109,25:36:00,25:36:00,9,5,0,0,27.5265
109,25:50:00,25:50:00,55,6,0,0,40.4845
109,26:00:00,26:00:00,39,7,0,0,51.3464
109,26:12:00,26:12:00,2,8,0,0,61.8831
109,26:28:00,26:28:00,10,9,0,0,67.7758
110,05:37:00,05:37:00,1,1,0,0,0.0000
110,05:58:00,05:58:00,43298,2,0,0,10.2544
110,06:06:00,06:06:00,28,3,0,0,14.1172
110,06:16:00,06:16:00,71,4,0,0,21.3411
110,06:24:00,06:24:00,9,5,0,0,27.5265
110,06:37:00,06:37:00,55,6,0,0,40.4845
110,06:48:00,06:48:00,39,7,0,0,51.3464
110,07:02:00,07:02:00,2,8,0,0,61.8831
110,07:16:00,07:16:00,10,9,0,0,67.7758
111,06:31:00,06:31:00,1,1,0,0,0.0000
111,06:52:00,06:52:00,43298,2,0,0,10.2544
111,06:59:00,06:59:00,28,3,0,0,14.1172
111,07:10:00,07:10:00,71,4,0,0,21.3411
111,07:17:00,07:17:00,9,5,0,0,27.5265
111,07:32:00,07:32:00,55,6,0,0,40.4845
111,07:42:00,07:42:00,39,7,0,0,51.3464
111,07:53:00,07:53:00,2,8,0,0,61.8831
111,08:06:00,08:06:00,10,9,0,0,67.7758
112,08:59:00,08:59:00,1,1,0,0,0.0000
112,09:20:00,09:20:00,43298,2,0,0,10.2544
112,09:27:00,09:27:00,28,3,0,0,14.1172
112,09:37:00,09:37:00,71,4,0,0,21.3411
112,09:47:00,09:47:00,9,5,0,0,27.5265
112,10:01:00,10:01:00,55,6,0,0,40.4845
112,10:11:00,10:11:00,39,7,0,0,51.3464
112,10:21:00,10:21:00,2,8,0,0,61.8831
112,10:35:00,10:35:00,10,9,0,0,67.7758
113,11:23:00,11:23:00,1,1,0,0,0.0000
113,11:44:00,11:44:00,43298,2,0,0,10.2544
113,11:51:00,11:51:00,28,3,0,0,14.1172
113,12:02:00,12:02:00,71,4,0,0,21.3411
113,12:12:00,12:12:00,9,5,0,0,27.5265
113,12:26:00,12:26:00,55,6,0,0,40.4845
113,12:36:00,12:36:00,39,7,0,0,51.3464
113,12:50:00,12:50:00,2,8,0,0,61.8831
113,13:03:00,13:03:00,10,9,0,0,67.7758
114,13:45:00,13:45:00,1,1,0,0,0.0000
114,14:06:00,14:06:00,43298,2,0,0,10.2544
114,14:13:00,14:13:00,28,3,0,0,14.1172
114,14:23:00,14:23:00,71,4,0,0,21.3411
114,14:30:00,14:30:00,9,5,0,0,27.5265
114,14:43:00,14:43:00,55,6,0,0,40.4845
114,14:54:00,14:54:00,39,7,0,0,51.3464
114,15:08:00,15:08:00,2,8,0,0,61.8831
114,15:21:00,15:21:00,10,9,0,0,67.7758
